source	target	is_directed	is_stimulation	is_inhibition	dip_url
326	8355	0	0	0	NA
326	8356	0	0	0	NA
326	8357	0	0	0	NA
326	8358	0	0	0	NA
326	8968	0	0	0	NA
83903	8350	1	0	0	NA
83903	8351	1	0	0	NA
83903	8352	1	0	0	NA
83903	8353	1	0	0	NA
83903	8354	1	0	0	NA
83903	8355	1	0	0	NA
83903	8356	1	0	0	NA
83903	8357	1	0	0	NA
83903	8358	1	0	0	NA
83903	8968	1	0	0	NA
8350	51147	0	0	0	NA
8351	51147	0	0	0	NA
8352	51147	0	0	0	NA
8353	51147	0	0	0	NA
8354	51147	0	0	0	NA
8355	51147	0	0	0	NA
8356	51147	0	0	0	NA
8357	51147	0	0	0	NA
8358	51147	0	0	0	NA
8968	51147	0	0	0	NA
8350	112869	0	0	0	NA
8351	112869	0	0	0	NA
8352	112869	0	0	0	NA
8353	112869	0	0	0	NA
8354	112869	0	0	0	NA
8355	112869	0	0	0	NA
8356	112869	0	0	0	NA
8357	112869	0	0	0	NA
8358	112869	0	0	0	NA
8968	112869	0	0	0	NA
4678	8350	0	0	0	NA
4678	8351	0	0	0	NA
4678	8352	0	0	0	NA
4678	8353	0	0	0	NA
4678	8354	0	0	0	NA
4678	8355	0	0	0	NA
4678	8356	0	0	0	NA
4678	8357	0	0	0	NA
4678	8358	0	0	0	NA
4678	8968	0	0	0	NA
25	1140	1	1	0	NA
1140	5913	0	0	0	NA
6657	474	1	1	0	NA
5629	474	1	0	1	NA
4851	474	1	0	1	NA
388585	474	1	0	1	NA
474	388585	1	1	0	NA
3399	474	1	0	1	NA
7545	474	1	0	1	NA
6818	474	0	0	0	NA
445329	474	0	0	0	NA
55578	79065	1	1	0	NA
29110	79065	1	0	0	NA
5562	79065	1	0	0	NA
7158	9937	0	0	0	NA
8554	9937	0	0	0	NA
9937	10940	0	0	0	NA
2931	4094	1	1	1	NA
5582	2931	1	0	1	NA
2931	4040	1	1	0	NA
2931	602	1	1	1	NA
824	2931	1	1	0	NA
2931	4170	1	0	1	NA
2931	10645	1	0	1	NA
2931	3297	1	0	0	NA
2931	2997	1	0	1	NA
2931	7249	1	1	0	NA
6197	2931	1	0	1	NA
6446	2931	1	0	0	NA
2931	4851	1	0	1	NA
2931	7391	1	0	0	NA
8312	2931	1	1	0	NA
1457	2931	1	0	0	NA
2931	5663	1	0	1	NA
2931	4137	1	0	1	NA
208	2931	1	0	1	NA
5527	2931	1	1	0	NA
2931	3725	1	0	1	NA
2931	4772	1	0	1	NA
23683	2931	1	0	0	NA
2931	4296	1	0	0	NA
2931	9935	1	1	1	NA
3611	2931	1	0	1	NA
2931	5055	1	1	0	NA
2931	1390	1	0	0	NA
2931	64682	1	1	0	NA
2931	389692	1	1	1	NA
23678	2931	1	0	1	NA
100533105	2931	1	0	1	NA
2931	2627	1	0	1	NA
2931	1503	1	0	0	NA
2931	8893	1	0	1	NA
5583	2931	1	0	1	NA
2931	23243	1	0	0	NA
2931	84365	1	0	0	NA
10579	6257	0	0	0	NA
29086	672	1	1	0	NA
2745	4217	1	0	1	NA
5606	4217	1	0	0	NA
4217	5606	1	1	0	NA
3716	4217	1	1	0	NA
1432	4217	1	0	0	NA
4217	1432	1	1	0	NA
1869	4217	1	1	0	NA
4217	1616	1	1	0	NA
1616	4217	1	1	0	NA
983	4217	1	0	1	NA
5894	4217	1	0	1	NA
4217	5894	1	0	0	NA
355	4217	1	1	0	NA
5536	4217	1	0	1	NA
4217	5608	1	1	0	NA
329	4217	1	0	0	NA
5594	4217	1	1	0	NA
5781	4217	1	1	0	NA
4217	5781	1	0	0	NA
4217	332	1	0	0	NA
208	4217	1	0	1	NA
4217	10273	0	0	0	NA
4217	5609	1	1	0	NA
3717	4217	1	0	1	NA
4217	5599	1	1	0	NA
10971	4217	1	0	1	NA
4217	10971	1	0	0	NA
4217	25929	1	0	0	NA
153090	4217	1	1	0	NA
4217	153090	1	0	0	NA
7164	4217	1	0	0	NA
5700	4217	0	0	0	NA
11315	4217	0	0	0	NA
4217	1796	1	0	0	NA
9064	4217	1	1	0	NA
4217	9064	1	0	0	NA
4217	2935	1	0	0	NA
192111	4217	1	0	0	NA
3306	4217	1	0	1	NA
9748	4217	1	1	0	NA
4217	90441	1	1	0	NA
6606	4217	0	0	0	NA
6607	4217	0	0	0	NA
151742	4217	1	0	1	NA
4217	7139	1	1	0	NA
10286	4217	0	0	0	NA
253260	10919	1	0	0	NA
253260	7249	1	0	0	NA
6446	253260	1	0	0	NA
253260	6446	1	1	0	NA
2475	253260	1	0	0	NA
253260	2475	1	0	0	NA
2932	253260	1	0	0	NA
6198	253260	1	1	1	NA
253260	790	1	0	0	NA
253260	7248	1	0	0	NA
253260	11100	1	0	0	NA
253260	3858	1	0	0	NA
253260	7572	1	0	0	NA
253260	3433	1	0	0	NA
253260	9425	1	0	0	NA
253260	170506	1	0	0	NA
253260	58525	1	0	0	NA
3611	253260	1	0	0	NA
79899	253260	1	0	0	NA
253260	79899	1	0	0	NA
253260	79109	1	0	0	NA
253260	55615	1	0	0	NA
6789	31	1	0	0	NA
1457	31	1	0	0	NA
5562	31	1	0	1	NA
1459	31	1	0	0	NA
57016	31	0	0	0	NA
1031	1019	1	0	1	NA
4297	1031	1	1	0	NA
4690	8976	1	1	0	NA
5747	8976	1	0	0	NA
25	8976	1	1	0	NA
8976	23433	0	0	0	NA
10188	8976	1	0	0	NA
8976	5216	0	0	0	NA
4703	8976	1	1	0	NA
8976	7456	0	0	0	NA
8976	23268	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=195809
8976	55660	0	0	0	NA
25	2889	1	1	0	NA
1398	2889	1	1	0	NA
2889	4893	1	1	0	NA
4904	252969	1	1	0	NA
2033	252969	0	0	0	NA
126961	55170	0	0	0	NA
333932	55170	0	0	0	NA
653604	55170	0	0	0	NA
55170	5423	1	0	0	NA
55170	8554	1	0	0	NA
55170	3159	1	0	0	NA
4204	55170	0	0	0	NA
1051	5966	0	0	0	NA
4792	5966	1	0	0	NA
5966	4792	1	0	0	NA
55922	5966	1	0	1	NA
5970	5966	1	0	0	NA
5966	5970	1	0	0	NA
5966	2033	0	0	0	NA
5966	958	1	0	0	NA
3159	5966	0	0	0	NA
29110	5966	1	1	0	NA
5966	4793	1	0	0	NA
4791	5966	1	0	0	NA
5966	4791	1	0	0	NA
5971	5966	1	0	0	NA
3551	5966	1	0	0	NA
4772	5966	1	0	0	NA
22900	8517	0	0	0	NA
8517	55054	1	0	0	NA
1387	8517	1	0	0	NA
4792	8517	1	0	0	NA
8517	4792	1	1	0	NA
329	8517	1	1	0	NA
8517	329	1	0	0	NA
8517	5970	1	1	0	NA
8517	6446	1	0	0	NA
8517	2322	1	0	0	NA
8517	7874	1	0	0	NA
8517	3875	1	0	0	NA
8737	8517	1	1	0	NA
8517	8737	1	0	0	NA
7132	8517	1	1	0	NA
7334	8517	1	0	0	NA
29110	8517	1	0	0	NA
8517	29110	1	0	0	NA
8517	4920	1	0	0	NA
8517	1612	1	0	0	NA
8517	8878	1	0	0	NA
8517	4793	1	1	0	NA
8517	4582	1	0	0	NA
8517	3717	1	0	0	NA
8517	3654	1	0	0	NA
8517	7187	1	0	0	NA
3551	8517	1	1	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44895
8517	3551	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44895
51588	8517	1	1	0	NA
8517	9616	1	0	0	NA
8517	11091	1	0	0	NA
8517	221184	1	0	0	NA
8517	7301	1	0	0	NA
8517	170082	1	0	0	NA
8517	5082	1	0	0	NA
8517	55803	1	0	0	NA
8517	9341	1	0	0	NA
8517	29982	1	0	0	NA
8517	1070	1	0	0	NA
8517	85480	1	0	0	NA
8517	11269	1	0	0	NA
8517	10010	1	0	0	NA
8517	84328	1	0	0	NA
8517	57698	1	0	0	NA
8517	55319	1	0	0	NA
8517	441478	1	0	0	NA
8517	10912	1	0	0	NA
26133	8517	1	0	0	NA
8517	94015	1	0	0	NA
8517	7010	1	0	0	NA
7335	8517	1	0	0	NA
387522	8517	1	0	0	NA
8517	7006	1	0	0	NA
8517	9404	1	0	0	NA
8517	79155	1	0	0	NA
8517	79671	1	0	0	NA
8517	653784	1	0	0	NA
8517	28989	1	0	0	NA
8517	3241	1	0	0	NA
8517	22826	1	0	0	NA
8517	10801	1	0	0	NA
8517	55346	1	0	0	NA
8517	5684	1	0	0	NA
8517	2043	1	0	0	NA
29775	8517	1	0	0	NA
8517	29775	1	0	0	NA
8517	266812	1	0	0	NA
8517	6171	1	0	0	NA
8517	3050	1	0	0	NA
2268	8517	1	0	0	NA
8517	2268	1	0	0	NA
8517	51533	1	0	0	NA
79657	8517	1	0	0	NA
8517	79657	1	0	0	NA
8517	132320	1	0	0	NA
8517	63941	1	0	0	NA
8517	6098	1	0	0	NA
5495	8517	1	0	0	NA
8517	90933	1	0	0	NA
8517	51256	1	0	0	NA
8517	107080638	1	0	0	NA
8517	7178	1	0	0	NA
8517	10494	1	0	0	NA
9815	8517	1	0	0	NA
8517	55228	1	0	0	NA
8517	6954	1	0	0	NA
8517	54959	1	0	0	NA
8517	55082	1	0	0	NA
8533	8517	0	0	0	NA
8517	6206	1	0	0	NA
8517	55111	1	0	0	NA
8517	83636	1	0	0	NA
8517	3005	1	0	0	NA
8517	5204	1	0	0	NA
8517	11040	1	0	0	NA
8517	55651	1	0	0	NA
8517	140290	1	0	0	NA
8517	79173	1	0	0	NA
8517	10616	1	0	0	NA
10342	8517	0	0	0	NA
5531	8517	0	0	0	NA
8517	3957	1	0	0	NA
8517	29995	1	0	0	NA
8517	1964	1	0	0	NA
8517	60370	1	0	0	NA
8517	353	1	0	0	NA
257397	8517	1	1	0	NA
8517	404093	1	0	0	NA
8517	6199	1	0	0	NA
8517	23683	1	0	0	NA
8517	51329	1	0	0	NA
10758	8517	0	0	0	NA
373	8517	1	0	0	NA
8517	6732	1	0	0	NA
8517	23029	1	0	0	NA
8517	23623	1	0	0	NA
8517	51631	1	0	0	NA
8517	83607	1	0	0	NA
8517	2324	1	0	0	NA
8517	59343	1	0	0	NA
8517	29883	1	0	0	NA
8517	11065	1	0	0	NA
8517	5105	1	0	0	NA
8517	8487	1	0	0	NA
8517	55655	1	0	0	NA
8517	10461	1	0	0	NA
8517	8908	1	0	0	NA
8517	10776	1	0	0	NA
8517	3702	1	0	0	NA
8517	2792	1	0	0	NA
8517	90480	1	0	0	NA
51143	8517	1	0	0	NA
8517	238	1	0	0	NA
8517	200081	1	0	0	NA
8517	81858	1	0	0	NA
8517	83786	1	0	0	NA
8517	11140	1	0	0	NA
79931	8517	0	0	0	NA
6900	8517	0	0	0	NA
81631	4077	1	0	1	NA
4131	81631	0	0	0	NA
23192	81631	1	1	1	NA
1649	81631	1	0	0	NA
8878	81631	1	0	0	NA
81631	8878	1	1	0	NA
5071	81631	0	0	0	NA
5599	81631	1	0	0	NA
468	81631	1	0	0	NA
7942	81631	1	0	0	NA
80317	81631	1	0	0	NA
139341	81631	0	0	0	NA
64419	81631	0	0	0	NA
7157	4068	1	1	0	NA
4068	919	0	0	0	NA
4131	4077	0	0	0	NA
4077	23710	1	1	0	NA
4077	84557	1	1	0	NA
4077	8878	1	1	0	NA
4077	11345	1	1	0	NA
440738	4077	1	0	1	NA
6223	91582	0	0	0	NA
7534	5590	1	1	0	NA
6464	7534	0	0	0	NA
9564	7534	0	0	0	NA
7249	7534	1	0	0	NA
7534	7249	1	0	0	NA
7534	2810	1	1	0	NA
3875	7534	0	0	0	NA
57521	7534	1	0	0	NA
7534	2475	1	0	0	NA
5599	7534	1	0	1	NA
3150	7534	0	0	0	NA
7534	10971	1	1	0	NA
7248	7534	1	0	0	NA
7534	4747	1	0	1	NA
8826	7534	0	0	0	NA
7534	51776	1	0	0	NA
2263	7534	0	0	0	NA
5501	7534	0	0	0	NA
9064	7534	1	0	0	NA
7534	2550	0	0	0	NA
7054	7534	0	0	0	NA
3777	7534	0	0	0	NA
7166	7534	0	0	0	NA
7534	15	0	0	0	NA
2812	7534	0	0	0	NA
2811	7534	0	0	0	NA
5132	7534	0	0	0	NA
7534	3632	0	0	0	NA
9682	10018	1	0	1	NA
9682	367	1	1	0	NA
9682	9611	0	0	0	NA
9682	3008	1	1	0	NA
4615	81793	1	0	0	NA
81793	4615	1	1	0	NA
7097	81793	1	0	0	NA
81793	7097	1	0	0	NA
81793	5777	1	0	0	NA
7096	81793	1	0	0	NA
81793	7096	1	0	0	NA
367	5207	1	1	0	NA
1050	1436	1	1	0	NA
861	1436	1	1	0	NA
1436	302	1	0	0	NA
1436	55620	0	0	0	NA
146433	1436	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=188901
2176	6772	1	0	0	NA
7157	2176	1	1	0	NA
3320	2176	1	1	0	NA
2176	641	1	1	0	NA
2950	2176	0	0	0	NA
2176	27033	0	0	0	NA
5447	2176	0	0	0	NA
7157	5980	1	1	0	NA
51455	5980	1	1	0	NA
1432	55578	0	0	0	NA
90865	9173	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=65847
5657	90865	1	0	0	NA
1215	90865	1	0	0	NA
1511	90865	1	0	0	NA
90865	8329	0	0	0	NA
90865	8330	0	0	0	NA
90865	8332	0	0	0	NA
90865	8336	0	0	0	NA
90865	8969	0	0	0	NA
25	4690	1	1	0	NA
4690	25	1	1	1	NA
4690	5058	1	1	0	NA
5058	4690	1	1	0	NA
6237	4690	0	0	0	NA
4690	5062	1	1	0	NA
5062	4690	1	0	0	NA
4690	919	0	0	0	NA
868	4690	1	1	0	NA
4690	7454	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=290
7454	4690	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=290
2047	4690	1	1	0	NA
4690	10657	0	0	0	NA
4690	51517	0	0	0	NA
7456	4690	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=18674
55135	7157	1	1	0	NA
11047	245972	0	0	0	NA
4094	2353	0	0	0	NA
4097	4094	0	0	0	NA
4094	1409	1	1	0	NA
4094	102724652	1	1	0	NA
5080	4094	1	1	0	NA
4094	1410	1	1	0	NA
4094	4780	1	1	0	NA
4094	6662	0	0	0	NA
2932	4094	1	1	1	NA
4094	4602	1	0	1	NA
4094	2113	1	0	1	NA
4094	196	0	0	0	NA
4094	389692	0	0	0	NA
4094	7392	0	0	0	NA
2798	4324	1	1	0	NA
5624	4324	0	0	0	NA
2332	27161	0	0	0	NA
27161	7124	1	0	0	NA
10000	27161	1	1	0	NA
27161	23405	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=62114
29110	27161	1	0	0	NA
79132	27161	1	0	0	NA
27161	79132	1	0	0	NA
9755	27161	1	0	0	NA
27161	9755	1	0	0	NA
27161	26523	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=57211
27327	27161	0	0	0	NA
27161	23112	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=59106
64393	27161	0	0	0	NA
7097	4615	1	1	0	NA
4615	5879	1	0	0	NA
4615	695	1	0	0	NA
4615	54106	1	0	0	NA
54106	4615	1	1	0	NA
3663	4615	1	0	0	NA
4615	3663	1	0	0	NA
4615	3661	1	0	0	NA
4615	5295	1	0	0	NA
4615	3665	1	0	0	NA
3554	4615	1	1	0	NA
4615	3554	1	0	1	NA
4615	7874	1	0	0	NA
4615	7098	1	0	0	NA
4615	51284	1	0	0	NA
51284	4615	1	1	0	NA
114609	4615	1	1	0	NA
3654	4615	1	0	0	NA
4615	3654	1	1	0	NA
4615	51135	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=82398
51135	4615	1	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=82398
4615	4088	1	0	0	NA
4615	3556	1	0	1	NA
868	4615	0	0	0	NA
23495	4615	1	0	0	NA
4615	9209	1	0	0	NA
3662	4615	1	0	0	NA
4615	7205	1	0	0	NA
4615	11213	1	0	0	NA
11213	4615	1	0	0	NA
55620	4615	1	0	0	NA
4615	10333	1	0	0	NA
4615	6850	1	0	0	NA
57162	4615	1	0	0	NA
4615	57162	1	0	0	NA
4615	3656	1	0	0	NA
4118	4615	1	1	0	NA
4615	7096	1	0	0	NA
4615	8405	1	0	0	NA
59307	4615	1	0	1	NA
4615	59307	1	0	0	NA
2314	4615	0	0	0	NA
9208	4615	0	0	0	NA
7329	1602	0	0	0	NA
6495	1602	1	1	1	NA
3725	1602	0	0	0	NA
5747	2885	1	1	0	NA
7157	5747	1	0	1	NA
6464	5747	1	1	0	NA
5747	6464	1	1	0	NA
5747	5829	1	1	0	NA
5747	5295	1	1	0	NA
5500	5747	1	0	0	NA
1398	5747	1	1	0	NA
5747	9564	1	1	0	NA
9821	5747	1	0	0	NA
5499	5747	1	0	0	NA
5747	2886	1	0	0	NA
5747	5058	1	1	0	NA
5781	5747	1	0	1	NA
4233	5747	1	1	0	NA
3643	5747	1	1	0	NA
815	5747	1	1	0	NA
6401	5747	1	0	0	NA
948	5747	1	0	0	NA
1445	5747	1	1	0	NA
8440	5747	1	1	0	NA
2268	5747	1	1	0	NA
5501	5747	1	0	0	NA
5747	7204	1	0	0	NA
2185	5747	1	1	0	NA
5747	81	1	1	1	NA
5747	493	1	0	0	NA
660	5747	1	1	0	NA
5747	6455	1	0	0	NA
5747	51651	0	0	0	NA
5782	5747	1	0	1	NA
52	5747	1	0	0	NA
5747	79923	1	0	0	NA
25930	5747	1	0	0	NA
7097	5777	1	0	0	NA
7097	5879	1	1	0	NA
7097	5590	1	0	0	NA
5590	7097	1	0	0	NA
7097	5295	1	0	0	NA
5295	7097	1	0	0	NA
1462	7097	1	0	0	NA
929	7097	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=88220
7097	114609	1	1	0	NA
7097	3654	1	0	0	NA
3654	7097	1	1	0	NA
6441	7097	1	0	0	NA
653509	7097	1	0	0	NA
1153	7097	1	0	0	NA
7097	960	1	0	0	NA
7205	7097	1	0	0	NA
1634	7097	1	0	0	NA
7097	10333	1	0	0	NA
10333	7097	1	0	0	NA
7097	1536	1	0	0	NA
7097	54472	1	1	0	NA
54472	7097	1	0	0	NA
7097	3122	1	0	0	NA
7097	5708	1	0	0	NA
4758	7097	1	0	0	NA
7096	7097	1	0	0	NA
7097	23643	1	0	0	NA
23643	7097	1	0	0	NA
633	7097	1	0	0	NA
124220	7097	1	0	0	NA
6036	7097	1	1	0	NA
4920	9500	1	1	0	NA
3654	9500	1	0	0	NA
54472	9500	1	0	0	NA
90249	9500	1	0	0	NA
9500	90249	1	0	0	NA
26574	9500	0	0	0	NA
6789	3017	1	0	0	NA
25	6789	1	0	0	NA
6789	25	1	0	1	NA
5500	6789	1	0	0	NA
6789	9113	1	1	0	NA
5894	6789	1	0	1	NA
23239	6789	1	1	0	NA
6789	367	1	0	0	NA
6789	8678	1	0	0	NA
5499	6789	1	0	0	NA
10000	6789	1	0	1	NA
6789	26524	1	1	0	NA
5515	6789	1	0	1	NA
208	6789	1	0	1	NA
11186	6789	1	1	0	NA
5599	6789	1	1	0	NA
9344	6789	1	1	0	NA
57551	6789	1	1	0	NA
6789	60485	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=64772
60485	6789	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=64772
6789	84271	1	0	0	NA
5501	6789	1	0	0	NA
6789	92597	1	1	0	NA
6789	55233	1	1	0	NA
23035	6789	1	1	0	NA
5516	6789	1	0	0	NA
51347	6789	1	1	0	NA
6789	3018	1	1	0	NA
6789	8342	1	0	0	NA
6789	5620	1	0	0	NA
6789	3017	1	0	0	NA
6789	8339	1	0	0	NA
6789	8343	1	0	0	NA
6789	8344	1	0	0	NA
6789	8346	1	0	0	NA
6789	8347	1	0	0	NA
6789	128312	1	0	0	NA
6789	102724334	1	0	0	NA
6789	8341	1	0	0	NA
6789	8348	1	0	0	NA
6789	440689	1	0	0	NA
6789	8340	1	0	0	NA
6789	8345	1	0	0	NA
6789	8349	1	0	0	NA
6789	85236	1	0	0	NA
4297	10450	0	0	0	NA
2323	2322	1	1	0	NA
9314	10524	0	0	0	NA
1387	10524	1	0	0	NA
10524	7157	1	1	0	NA
1432	10524	1	0	0	NA
25	10524	1	0	0	NA
1869	10524	0	0	0	NA
1029	10524	1	1	1	NA
983	10524	1	1	0	NA
10524	367	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=10885
322	10524	0	0	0	NA
10524	5970	1	0	0	NA
2033	10524	1	0	0	NA
10524	25898	0	0	0	NA
891	10524	1	0	0	NA
10524	4851	1	1	1	NA
5468	10524	0	0	0	NA
9111	10524	0	0	0	NA
10524	7874	0	0	0	NA
2932	10524	1	1	0	NA
10524	5591	1	1	0	NA
2120	10524	0	0	0	NA
5321	10524	1	0	0	NA
9141	10524	0	0	0	NA
6935	10524	0	0	0	NA
4035	10524	0	0	0	NA
10524	6427	1	0	1	NA
7343	10524	0	0	0	NA
23650	10524	0	0	0	NA
6898	10524	0	0	0	NA
7874	8295	0	0	0	NA
6135	8295	1	0	1	NA
2353	6772	1	0	0	NA
6772	2353	1	0	0	NA
2353	1386	1	0	0	NA
2353	3726	0	0	0	NA
2353	7494	0	0	0	NA
8986	2353	1	1	0	NA
5595	2353	1	1	0	NA
1432	2353	1	1	0	NA
2353	2033	1	0	0	NA
2033	2353	1	0	0	NA
5594	2353	1	1	0	NA
2353	1081	1	1	0	NA
4089	2353	1	1	0	NA
2353	595	1	1	0	NA
6196	2353	1	0	0	NA
3551	2353	1	0	0	NA
2353	3725	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44978
3725	2353	1	1	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=44978
2353	1054	0	0	0	NA
7205	2353	1	0	0	NA
1997	2353	1	0	0	NA
2353	5705	0	0	0	NA
2353	2626	0	0	0	NA
1457	9675	1	0	1	NA
5595	604	1	0	1	NA
604	862	0	0	0	NA
7157	604	1	1	0	NA
604	7157	1	0	1	NA
604	7709	1	0	1	NA
2033	604	1	0	1	NA
5594	604	1	1	1	NA
9611	604	1	1	0	NA
604	1839	0	0	0	NA
604	57162	0	0	0	NA
80204	604	1	0	1	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=187971
54880	604	1	1	0	NA
604	23598	0	0	0	NA
604	57504	0	0	0	NA
51341	604	0	0	0	NA
604	53335	0	0	0	NA
604	255877	0	0	0	NA
6667	6594	1	1	0	NA
2885	6654	1	1	0	NA
5595	6654	1	1	1	NA
25	6654	1	1	0	NA
6464	6654	1	1	0	NA
6654	4893	1	1	0	NA
5594	6654	1	1	1	NA
6654	6453	1	0	0	NA
6453	6654	1	0	0	NA
10252	6654	1	0	1	NA
6654	29993	0	0	0	NA
6654	10253	1	0	0	NA
6654	10251	1	0	0	NA
6654	3845	1	1	0	NA
10750	6654	1	1	0	NA
6654	6014	0	0	0	NA
6654	9644	0	0	0	NA
6654	9125	0	0	0	NA
529	6654	0	0	0	NA
7157	995	1	0	1	NA
995	7157	1	0	0	NA
1432	995	1	0	0	NA
5500	995	1	1	0	NA
983	995	1	1	1	NA
995	983	1	1	0	NA
5499	995	1	1	0	NA
8555	995	1	0	0	NA
995	891	1	1	0	NA
1457	995	1	0	1	NA
5599	995	1	0	1	NA
10971	995	1	0	1	NA
2305	995	1	1	0	NA
5501	995	1	1	0	NA
5585	995	1	0	0	NA
4140	995	1	0	0	NA
9024	995	1	0	0	NA
84446	995	1	0	1	NA
7275	5595	1	1	0	NA
7275	5594	1	1	0	NA
575	9223	0	0	0	NA
7157	575	1	1	0	NA
575	10458	0	0	0	NA
575	8938	0	0	0	NA
575	9796	0	0	0	NA
5588	8061	1	0	0	NA
1649	8061	1	1	0	NA
328	8061	1	1	0	NA
8061	2033	0	0	0	NA
2932	8061	1	0	1	NA
5163	5582	1	1	0	NA
1432	5582	1	0	0	NA
5582	3320	1	0	1	NA
5582	5894	1	1	0	NA
5582	9817	1	0	1	NA
5582	5663	1	1	0	NA
5582	6774	1	0	0	NA
5582	1977	1	0	0	NA
5582	7153	1	1	0	NA
5582	1601	1	1	0	NA
5582	6383	1	0	0	NA
5582	1856	1	1	0	NA
5582	4804	1	0	0	NA
5582	8874	1	1	0	NA
5582	156	1	1	0	NA
5582	6199	1	1	0	NA
5582	22927	1	0	1	NA
5582	9266	1	0	1	NA
5582	5036	1	0	0	NA
5582	1103	1	1	0	NA
5582	3811	1	0	1	NA
5582	3749	1	0	0	NA
5582	921	1	1	0	NA
5582	2893	1	1	0	NA
5582	6812	1	0	0	NA
5582	57610	0	0	0	NA
6009	5894	1	1	0	NA
7879	6009	0	0	0	NA
7249	6009	1	1	1	NA
6009	7249	1	0	0	NA
6009	665	1	0	0	NA
6009	57521	1	1	0	NA
57521	6009	1	0	0	NA
2475	6009	1	0	0	NA
6009	2475	1	1	0	NA
23770	6009	1	0	0	NA
6009	23770	1	0	1	NA
8550	6009	1	0	0	NA
7248	6009	1	0	1	NA
6009	10567	1	0	0	NA
7178	6009	0	0	0	http://dip.doe-mbi.ucla.edu/dip/DIPview.cgi?IK=191094
5366	64395	1	0	1	NA
6774	64395	1	1	0	NA
2010	64395	0	0	0	NA
64395	7251	0	0	0	NA
7112	64395	0	0	0	NA
7029	64395	0	0	0	NA
2579	64395	0	0	0	NA
26748	64395	0	0	0	NA
645073	64395	0	0	0	NA
100008586	64395	0	0	0	NA
3824	3822	1	0	0	NA
983	6241	1	1	1	NA
5163	5058	1	1	0	NA
5163	6446	1	1	0	NA
5163	208	1	1	0	NA
5163	5586	1	1	0	NA
5163	6198	1	1	0	NA
7375	5163	0	0	0	NA
5163	3690	1	0	0	NA
5163	5161	1	0	1	NA
5163	5160	1	0	1	NA
2767	5290	1	1	1	NA
2798	2767	1	1	0	NA
2767	5294	1	0	0	NA
623	2767	1	1	0	NA
148	2767	1	1	0	NA
10615	64858	0	0	0	NA
1387	4097	1	0	0	NA
4097	4780	1	0	0	NA
4097	83990	1	0	0	NA
4097	3725	1	0	1	NA
4097	4778	0	0	0	NA
4097	4779	0	0	0	NA
2798	2778	1	1	0	NA
2778	107	1	1	0	NA
5777	71	1	0	1	NA
71	5339	0	0	0	NA
308	71	0	0	0	NA
653361	71	0	0	0	NA
7429	71	0	0	0	NA
71	55607	0	0	0	NA
2357	71	0	0	0	NA
4046	71	0	0	0	NA
3983	71	0	0	0	NA
71	85477	0	0	0	NA
9647	5058	1	0	1	NA
9647	5062	1	0	1	NA
9647	815	1	0	1	NA
9647	8536	1	0	1	NA
9647	814	1	0	1	NA
5590	5588	1	0	0	NA
5588	3297	1	1	0	NA
5588	84433	1	1	0	NA
5588	3551	1	1	0	NA
5588	868	1	0	0	NA
5588	5778	1	0	0	NA
5588	55704	1	0	0	NA
5588	25780	1	1	0	NA
7409	5588	1	1	0	NA
5588	9459	1	0	0	NA
5588	10125	1	1	0	NA
5588	4478	1	1	0	NA
5588	3845	1	0	0	NA
5588	27347	1	1	0	NA
5588	22927	1	0	1	NA
5588	9693	1	1	0	NA
8491	5588	1	1	0	NA
5588	5962	1	1	0	NA
5588	3385	1	1	0	NA
5588	4261	1	0	0	NA
5588	7456	1	1	0	NA
2745	3661	1	1	0	NA
2745	58	1	1	0	NA
2745	3551	1	1	0	NA
4782	2745	0	0	0	NA
2885	5777	1	0	0	NA
3454	5777	1	0	0	NA
5595	5777	1	0	0	NA
5777	3716	1	1	1	NA
5777	3394	1	0	0	NA
3394	5777	1	0	0	NA
